,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
1693,the,590.04,590.1,3,0.06000000000005912,0.020000000000019707,49.99999999995074,0.05999999999994543
1694,average,590.16,590.46,7,0.3000000000000682,0.0428571428571526,23.333333333328028,0.01999999999998181
1695,person,590.48,590.84,6,0.36000000000001364,0.060000000000002274,16.666666666666035,0.05999999999994543
1696,talks,590.9,591.3,5,0.39999999999997726,0.07999999999999545,12.50000000000071,0.020000000000095497
1697,at,591.32,591.36,2,0.03999999999996362,0.01999999999998181,50.000000000045475,0.01999999999998181
1698,about,591.38,591.56,5,0.17999999999994998,0.03599999999999,27.7777777777855,0.06000000000005912
1699,two,591.62,591.76,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.03999999999996362
1700,hundred,591.8,592.02,7,0.22000000000002728,0.03142857142857532,31.818181818177873,0.0
1701,and,592.02,592.08,3,0.06000000000005912,0.020000000000019707,49.99999999995074,0.03999999999996362
1702,twenty,592.12,592.32,6,0.20000000000004547,0.03333333333334091,29.99999999999318,0.05999999999994543
1703,five,592.38,592.56,4,0.17999999999994998,0.044999999999987494,22.222222222228396,0.06000000000005912
1704,words,592.62,592.82,5,0.20000000000004547,0.0400000000000091,24.999999999994316,0.03999999999996362
1705,per,592.86,592.96,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1706,minute,593.0,593.3,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.32000000000005
1707,but,593.62,593.76,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.06000000000005912
1708,we,593.82,593.9,2,0.07999999999992724,0.03999999999996362,25.000000000022737,0.08000000000004093
1709,can,593.98,594.12,3,0.13999999999998636,0.04666666666666212,21.428571428573516,0.12000000000000455
1710,listen,594.24,594.72,6,0.4800000000000182,0.08000000000000303,12.499999999999526,0.37999999999999545
1711,at,595.1,595.24,2,0.13999999999998636,0.06999999999999318,14.285714285715677,0.01999999999998181
1712,up,595.26,595.36,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1713,to,595.4,595.48,2,0.08000000000004093,0.040000000000020464,24.99999999998721,0.15999999999996817
1714,five,595.64,595.98,4,0.34000000000003183,0.08500000000000796,11.764705882351839,0.05999999999994543
1715,hundred,596.04,596.38,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.03999999999996362
1716,words,596.42,596.72,5,0.3000000000000682,0.06000000000001364,16.666666666662877,0.05999999999994543
1717,per,596.78,596.9,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.04000000000007731
1718,minute,596.94,597.32,6,0.37999999999999545,0.06333333333333258,15.789473684210716,0.6999999999999318
1719,so,598.02,598.12,2,0.10000000000002274,0.05000000000001137,19.999999999995453,0.03999999999996362
1720,our,598.16,598.26,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.03999999999996362
1721,minds,598.3,598.66,5,0.36000000000001364,0.07200000000000273,13.888888888888362,0.01999999999998181
1722,are,598.68,598.78,3,0.10000000000002274,0.03333333333334091,29.99999999999318,0.08000000000004093
1723,filling,598.86,599.2,7,0.34000000000003183,0.048571428571433116,20.58823529411572,0.05999999999994543
1724,in,599.26,599.38,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.06000000000005912
1725,those,599.44,599.6,5,0.15999999999996817,0.03199999999999363,31.250000000006217,0.01999999999998181
1726,other,599.62,599.78,5,0.15999999999996817,0.03199999999999363,31.250000000006217,0.06000000000005912
1727,two,599.84,599.94,3,0.10000000000002274,0.03333333333334091,29.99999999999318,
