,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
1115,like,391.0,391.32,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.7200000000000273,391.15999999999997
1116,how,392.04,392.22,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.01999999999998181,392.13
1117,did,392.24,392.32,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.040000000000020464,392.28
1118,that,392.36,392.52,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.040000000000020464,392.44
1119,feel,392.56,392.88,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.6000000000000227,392.72
1120,because,393.48,393.72,7,0.2400000000000091,0.034285714285715585,29.166666666665563,0.03999999999996362,393.6
1121,then,393.76,393.96,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.040000000000020464,393.86
1122,they,394.0,394.06,4,0.0600000000000022,0.01500000000000055,66.66666666666414,0.060000000000002274,394.03
1123,might,394.12,394.3,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.03999999999996362,394.21000000000004
1124,have,394.34,394.48,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.01999999999998181,394.40999999999997
1125,to,394.5,394.56,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,394.53
1126,stop,394.62,394.94,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.10000000000002274,394.78
1127,for,395.04,395.12,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.040000000000020464,395.08000000000004
1128,a,395.16,395.2,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.040000000000020464,395.18
1129,moment,395.24,395.58,6,0.339999999999975,0.0566666666666625,17.64705882353071,0.3199999999999932,395.40999999999997
1130,and,395.9,396.08,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.12000000000000455,395.99
1131,think,396.2,396.48,5,0.2800000000000295,0.0560000000000059,17.85714285714097,0.03999999999996362,396.34000000000003
1132,about,396.52,396.9,5,0.3799999999999954,0.07599999999999908,13.157894736842264,0.020000000000038654,396.71
1133,it,396.92,397.06,2,0.1399999999999863,0.06999999999999315,14.285714285715676,0.7400000000000091,396.99
1134,and,397.8,397.94,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.040000000000020464,397.87
1135,you're,397.98,398.1,6,0.1200000000000045,0.02000000000000075,49.9999999999981,0.01999999999998181,398.04
1136,going,398.12,398.26,5,0.1399999999999863,0.02799999999999726,35.7142857142892,0.0,398.19
1137,to,398.26,398.32,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,398.28999999999996
1138,get,398.36,398.46,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.020000000000038654,398.40999999999997
1139,a,398.48,398.52,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.12000000000000455,398.5
1140,much,398.64,398.88,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.060000000000002274,398.76
1141,more,398.94,399.06,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.040000000000020464,399.0
1142,industry,399.1,399.42,8,0.3199999999999932,0.03999999999999915,25.000000000000533,0.01999999999998181,399.26
1143,in,399.44,399.48,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.01999999999998181,399.46000000000004
1144,response,399.5,400.02,8,0.5199999999999818,0.06499999999999773,15.384615384615923,0.8400000000000318,399.76
1145,number,400.86,401.04,6,0.1800000000000068,0.030000000000001133,33.33333333333207,0.060000000000002274,400.95000000000005
1146,four,401.1,401.32,4,0.2199999999999704,0.0549999999999926,18.181818181820624,0.9200000000000159,401.21000000000004
1147,go,402.24,402.38,2,0.1399999999999863,0.06999999999999315,14.285714285715676,0.07999999999998408,402.31
1148,with,402.46,402.56,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.040000000000020464,402.51
1149,the,402.6,402.66,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999996362,402.63
1150,flow,402.7,403.0,4,0.3000000000000113,0.07500000000000283,13.333333333332828,0.8000000000000114,402.85
1151,that,403.8,403.92,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.060000000000002274,403.86
1152,means,403.98,404.28,5,0.2999999999999545,0.05999999999999091,16.666666666669194,0.5400000000000205,404.13
1153,thoughts,404.82,405.1,8,0.2800000000000295,0.03500000000000369,28.57142857142556,0.01999999999998181,404.96000000000004
1154,will,405.12,405.22,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.01999999999998181,405.17
1155,come,405.24,405.44,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.040000000000020464,405.34000000000003
1156,into,405.48,405.68,4,0.1999999999999886,0.04999999999999715,20.000000000001137,0.040000000000020464,405.58000000000004
1157,your,405.72,405.82,4,0.0999999999999659,0.024999999999991473,40.00000000001364,0.040000000000020464,405.77
1158,mind,405.86,406.22,4,0.3600000000000136,0.0900000000000034,11.11111111111069,0.37999999999999545,406.04
1159,and,406.6,406.76,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.040000000000020464,406.68
1160,you,406.8,406.86,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.03999999999996362,406.83000000000004
1161,need,406.9,407.08,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.020000000000038654,406.99
1162,to,407.1,407.2,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.5200000000000387,407.15
1163,let,407.72,407.92,3,0.1999999999999886,0.06666666666666286,15.000000000000853,0.01999999999998181,407.82000000000005
1164,them,407.94,408.08,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.060000000000002274,408.01
1165,go,408.14,408.24,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.07999999999998408,408.19
1166,out,408.32,408.48,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.0,408.4
1167,of,408.48,408.54,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.03999999999996362,408.51
1168,your,408.58,408.68,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.01999999999998181,408.63
1169,mind,408.7,409.04,4,0.3400000000000318,0.08500000000000794,11.76470588235184,0.6800000000000068,408.87
1170,we've,409.72,409.92,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.03999999999996362,409.82000000000005
1171,heard,409.96,410.24,5,0.2800000000000295,0.0560000000000059,17.85714285714097,0.2599999999999909,410.1
1172,interviews,410.5,411.0,10,0.5,0.05,20.0,0.22000000000002728,410.75
1173,often,411.22,411.7,5,0.4799999999999613,0.09599999999999226,10.416666666667506,0.060000000000002274,411.46000000000004
1174,in,411.76,411.86,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.060000000000002274,411.81
1175,which,411.92,412.12,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.060000000000002274,412.02
1176,a,412.18,412.22,1,0.0400000000000204,0.0400000000000204,24.99999999998721,0.05999999999994543,412.20000000000005
1177,guest,412.28,412.56,5,0.2800000000000295,0.0560000000000059,17.85714285714097,0.0,412.41999999999996
1178,is,412.56,412.66,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.03999999999996362,412.61
1179,talking,412.7,413.12,7,0.4200000000000159,0.060000000000002274,16.666666666666035,0.10000000000002274,412.90999999999997
1180,for,413.22,413.34,3,0.1199999999999477,0.03999999999998257,25.000000000010896,0.060000000000002274,413.28
1181,several,413.4,413.74,7,0.3400000000000318,0.04857142857143311,20.58823529411572,0.03999999999996362,413.57
1182,minutes,413.78,414.12,7,0.3400000000000318,0.04857142857143311,20.58823529411572,0.040000000000020464,413.95
1183,and,414.16,414.26,3,0.0999999999999659,0.03333333333332197,30.000000000010232,0.0,414.21000000000004
1184,then,414.26,414.38,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.040000000000020464,414.32
1185,the,414.42,414.46,3,0.0399999999999636,0.0133333333333212,75.00000000006821,0.12000000000000455,414.44
1186,host,414.58,414.82,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.060000000000002274,414.7
1187,comes,414.88,415.08,5,0.1999999999999886,0.03999999999999772,25.00000000000142,0.040000000000020464,414.98
1188,back,415.12,415.3,4,0.1800000000000068,0.0450000000000017,22.22222222222138,0.03999999999996362,415.21000000000004
1189,in,415.34,415.42,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.03999999999996362,415.38
1190,and,415.46,415.52,3,0.0600000000000022,0.020000000000000732,49.9999999999981,0.040000000000020464,415.49
1191,asked,415.56,415.78,5,0.2199999999999704,0.043999999999994086,22.727272727275786,0.020000000000038654,415.66999999999996
1192,a,415.8,415.84,1,0.0399999999999636,0.0399999999999636,25.000000000022737,0.060000000000002274,415.82
1193,question,415.9,416.22,8,0.32000000000005,0.04000000000000625,24.99999999999609,0.01999999999998181,416.06
1194,which,416.24,416.36,5,0.1200000000000045,0.024000000000000903,41.66666666666509,0.03999999999996362,416.3
1195,seems,416.4,416.6,5,0.2000000000000454,0.04000000000000908,24.99999999999432,0.01999999999998181,416.5
1196,like,416.62,416.76,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.0,416.69
1197,it,416.76,416.82,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,416.78999999999996
1198,comes,416.86,417.08,5,0.2199999999999704,0.043999999999994086,22.727272727275786,0.040000000000020464,416.97
1199,out,417.12,417.24,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.0,417.18
1200,of,417.24,417.32,2,0.079999999999984,0.039999999999992,25.00000000000497,0.12000000000000455,417.28
1201,nowhere,417.44,418.0,7,0.5600000000000023,0.08000000000000032,12.499999999999948,0.3199999999999932,417.72
1202,or,418.32,418.42,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.03999999999996362,418.37
1203,it's,418.46,418.54,4,0.0800000000000409,0.020000000000010225,49.99999999997442,0.03999999999996362,418.5
1204,already,418.58,418.72,7,0.1400000000000432,0.020000000000006173,49.999999999984574,0.03999999999996362,418.65
1205,been,418.76,418.84,4,0.079999999999984,0.019999999999996,50.00000000000995,0.060000000000002274,418.79999999999995
1206,answered,418.9,419.4,8,0.5,0.0625,16.0,0.4399999999999977,419.15
1207,that,419.84,419.98,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.03999999999996362,419.90999999999997
1208,means,420.02,420.2,5,0.1800000000000068,0.03600000000000136,27.777777777776723,0.020000000000038654,420.11
1209,the,420.22,420.28,3,0.0599999999999454,0.0199999999999818,50.00000000004548,0.060000000000002274,420.25
1210,host,420.34,420.66,4,0.32000000000005,0.0800000000000125,12.499999999998046,0.060000000000002274,420.5
1211,probably,420.72,421.12,8,0.3999999999999772,0.04999999999999715,20.000000000001137,0.07999999999998408,420.92
1212,stopped,421.2,421.5,7,0.3000000000000113,0.042857142857144474,23.333333333332448,0.060000000000002274,421.35
1213,listening,421.56,421.94,9,0.3799999999999954,0.04222222222222171,23.684210526316072,0.060000000000002274,421.75
1214,two,422.0,422.16,3,0.160000000000025,0.05333333333334167,18.74999999999707,0.03999999999996362,422.08000000000004
1215,minutes,422.2,422.46,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.020000000000038654,422.33
1216,ago,422.48,422.68,3,0.1999999999999886,0.06666666666666286,15.000000000000853,0.07999999999998408,422.58000000000004
1217,because,422.76,423.12,7,0.3600000000000136,0.05142857142857337,19.444444444443707,0.36000000000001364,422.94
1218,he,423.48,423.58,2,0.0999999999999659,0.04999999999998295,20.00000000000682,0.08000000000004093,423.53
1219,thought,423.66,423.88,7,0.2199999999999704,0.031428571428567205,31.81818181818609,0.0,423.77
1220,of,423.88,423.94,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.01999999999998181,423.90999999999997
1221,this,423.96,424.1,4,0.1400000000000432,0.0350000000000108,28.571428571419755,0.12000000000000455,424.03
1222,really,424.22,424.72,6,0.5,0.08333333333333333,12.0,0.05999999999994543,424.47
1223,clever,424.78,425.1,6,0.32000000000005,0.05333333333334167,18.74999999999707,0.060000000000002274,424.94
1224,question,425.16,425.7,8,0.5399999999999636,0.06749999999999545,14.814814814815811,0.7800000000000296,425.43
1225,and,426.48,426.74,3,0.2599999999999909,0.08666666666666363,11.538461538461942,0.03999999999996362,426.61
1226,he,426.78,426.84,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.040000000000020464,426.80999999999995
1227,was,426.88,426.98,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,426.93
1228,just,427.02,427.18,4,0.160000000000025,0.04000000000000625,24.99999999999609,0.18000000000000682,427.1
1229,bound,427.36,427.84,5,0.4799999999999613,0.09599999999999226,10.416666666667506,0.020000000000038654,427.6
1230,and,427.86,427.94,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.040000000000020464,427.9
1231,determined,427.98,428.46,10,0.4799999999999613,0.04799999999999613,20.833333333335013,0.040000000000020464,428.22
1232,to,428.5,428.56,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,428.53
1233,say,428.62,428.8,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.07999999999998408,428.71000000000004
1234,that,428.88,429.16,4,0.2800000000000295,0.07000000000000738,14.285714285712778,0.2999999999999545,429.02
1235,and,429.46,429.64,3,0.1800000000000068,0.06000000000000227,16.666666666666035,0.10000000000002274,429.54999999999995
1236,we,429.74,429.86,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.13999999999998636,429.8
1237,do,430.0,430.1,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.0999999999999659,430.05
1238,the,430.2,430.28,3,0.079999999999984,0.026666666666661332,37.50000000000746,0.08000000000004093,430.24
1239,exact,430.36,430.8,5,0.4399999999999977,0.08799999999999955,11.363636363636422,0.060000000000002274,430.58000000000004
1240,same,430.86,431.12,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464,430.99
1241,thing,431.16,431.44,5,0.2799999999999727,0.05599999999999454,17.8571428571446,0.060000000000002274,431.3
1242,we're,431.5,431.6,5,0.1000000000000227,0.02000000000000454,49.99999999998863,0.01999999999998181,431.55
1243,sitting,431.62,431.84,7,0.2199999999999704,0.031428571428567205,31.81818181818609,0.020000000000038654,431.73
1244,there,431.86,431.94,5,0.079999999999984,0.0159999999999968,62.500000000012434,0.040000000000020464,431.9
1245,having,431.98,432.18,6,0.1999999999999886,0.03333333333333143,30.000000000001705,0.0,432.08000000000004
1246,a,432.18,432.22,1,0.0400000000000204,0.0400000000000204,24.99999999998721,0.03999999999996362,432.20000000000005
1247,conversation,432.26,432.8,12,0.5400000000000205,0.045000000000001705,22.22222222222138,0.01999999999998181,432.53
1248,with,432.82,432.9,4,0.079999999999984,0.019999999999996,50.00000000000995,0.040000000000020464,432.86
1249,someone,432.94,433.2,7,0.2599999999999909,0.03714285714285585,26.923076923077865,0.020000000000038654,433.07
1250,and,433.22,433.28,3,0.0599999999999454,0.0199999999999818,50.00000000004548,0.040000000000020464,433.25
1251,then,433.32,433.44,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.040000000000020464,433.38
1252,we,433.48,433.54,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.07999999999998408,433.51
1253,remember,433.62,434.0,8,0.3799999999999954,0.047499999999999425,21.05263157894762,0.040000000000020464,433.81
1254,that,434.04,434.18,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.37999999999999545,434.11
1255,time,434.56,434.9,4,0.339999999999975,0.08499999999999375,11.764705882353809,0.040000000000020464,434.73
1256,that,434.94,435.02,4,0.079999999999984,0.019999999999996,50.00000000000995,0.020000000000038654,434.98
1257,we,435.04,435.1,2,0.0600000000000022,0.0300000000000011,33.33333333333207,0.060000000000002274,435.07000000000005
1258,met,435.16,435.32,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.060000000000002274,435.24
1259,huge,435.38,435.64,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.040000000000020464,435.51
1260,actment,435.68,436.0,7,0.3199999999999932,0.04571428571428474,21.875000000000465,0.01999999999998181,435.84000000000003
1261,in,436.02,436.06,2,0.0400000000000204,0.0200000000000102,49.99999999997442,0.040000000000020464,436.03999999999996
